DocNo, Date, Device, Customer,SDCId, ZRAInvoiceNo,CustRef/PO, TPIN, Capturer, Reference, Currency, Rate, Sub-Total, VAT, Discount, Total, Receipt, Balance, Cash, Card, Swish, Other, AccountTransaction, Notes
INM0076238,1/12/2026 9:31:13 AM,Desktop,UL - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/86358,,1001646043, , ,ZMW,1,36729.96875,5876.7900390625,0,42606.76171875,0,0,0,0,0,0,Yes,SIAO 25- 61787; MINI KAPIRI MPOSHI; 81474; 1198239582
INM0076251,1/12/2026 10:15:00 AM,Desktop,LC - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/86379,,1001646043, , ,ZMW,1,1603.46997070313,256.559997558594,0,1860.03002929688,0,0,0,0,0,0,No,SIAO 25- 61777; Shoprite - Roan Mall; 34906; 1198233696.0
INM0076103,1/10/2026 4:49:29 PM,Desktop,UL - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/86223,,1001646043, , ,ZMW,1,1970.05004882813,315.209991455078,0,2285.26000976563,0,0,0,0,0,0,No,SIAO 25- 61617; Shoprite - Chimwemwe; 31364; 1198434537.0
INM0076114,1/10/2026 4:49:29 PM,Desktop,LC - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/86234,,1001646043, , ,ZMW,1,2184.89990234375,349.579986572266,0,2534.47998046875,0,0,0,0,0,0,No,SIAO 25- 61630; Shoprite - Solwezi City Mall; 64832; 1198239925.0
INM0076118,1/10/2026 4:49:29 PM,Desktop,LC - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/86238,,1001646043, , ,ZMW,1,4657.91015625,745.27001953125,0,5403.18017578125,0,0,0,0,0,0,No,SIAO 25- 61635; Shoprite - Solwezi City Mall; 64832; 1198239916.0
INM0076123,1/10/2026 4:49:29 PM,Desktop,Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/86243,,1001646043, , ,ZMW,1,14482.7998046875,2317.23999023438,0,16800.0390625,0,0,0,0,0,0,No,SIAO 25- 61641; Shoprite - The Park Chingola; 37954; 1198234268.0
INM0076132,1/10/2026 4:49:29 PM,Desktop,LC - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/86252,,1001646043, , ,ZMW,1,2199.71997070313,351.959991455078,0,2551.67993164063,0,0,0,0,0,0,No,SIAO 25- 61655; Shoprite - Solwezi; 2890; 1198237856.0
INM0076139,1/10/2026 4:49:29 PM,Desktop,LC - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/86259,,1001646043, , ,ZMW,1,6554.7001953125,1048.75,0,7603.4501953125,0,0,0,0,0,0,No,SIAO 25- 61676; Shoprite - Solwezi; 2890; 1198145391.0
INM0076143,1/10/2026 4:49:29 PM,Desktop,LC - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/86263,,1001646043, , ,ZMW,1,2932.9599609375,469.279998779297,0,3402.23999023438,0,0,0,0,0,0,No,SIAO 25- 61685; Shoprite - Kitwe; 2832; 1198238703.0
INM0076157,1/10/2026 4:49:29 PM,Desktop,LC - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/86277,,1001646043, , ,ZMW,1,4917.89990234375,786.859985351563,0,5704.759765625,0,0,0,0,0,0,No,SIAO 25- 61708; Shoprite - Chimwemwe; 31364; 1198233694.0
INM0076182,1/10/2026 4:49:29 PM,Desktop,LC - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/86302,,1001646043, , ,ZMW,1,4917.89990234375,786.859985351563,0,5704.759765625,0,0,0,0,0,0,No,SIAO 25- 61738; Shoprite - Jacaranda; 31097; 1198233692.0
INM0076196,1/10/2026 4:49:29 PM,Desktop,UL - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/86316,,1001646043, , ,ZMW,1,2575.26000976563,412.040008544922,0,2987.30004882813,0,0,0,0,0,0,No,SIAO 25- 61754; Shoprite - Mukuba Mall; 84723; 1198028707.0
INM0076225,1/12/2026 8:26:29 AM,Desktop,LC - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/86345,,1001646043, , ,ZMW,1,2667.25,426.760009765625,0,3094.01000976563,0,0,0,0,0,0,Yes,SIAO 25- 61677; Shoprite - Cosmopolitan Mall; 96948.0; 1198217930.0
INM0076233,1/12/2026 8:26:29 AM,Desktop,PESA Business Solutions Ltd,SDC0010022038,INV0010022038/86353,,1002160664, , ,ZMW,1,35224.19921875,5635.8701171875,0,40860.0703125,0,0,0,0,0,0,Yes,SIAO 25- 61752; Non MT Customer; ; 
INM0076066,1/10/2026 12:50:45 PM,Desktop,UL - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/86186,,1001646043, , ,ZMW,1,27573.240234375,4411.72021484375,0,31984.9609375,0,0,0,0,0,0,Yes,SIAO 25- 61662; MINI IBEX HILL; G606; 1198244460
INM0076101,1/10/2026 4:49:29 PM,Desktop,UL - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/86221,,1001646043, , ,ZMW,1,79093.609375,12654.990234375,0,91748.6015625,0,0,0,0,0,0,No,SIAO 25- 61615; Shoprite - Solwezi City Mall; 64832; 1198241215.0
INM0076128,1/10/2026 4:49:29 PM,Desktop,Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/86248,,1001646043, , ,ZMW,1,14482.7998046875,2317.23999023438,0,16800.0390625,0,0,0,0,0,0,No,SIAO 25- 61646; Shoprite - Chililabombwe; 64824; 1198234535.0
INM0076138,1/10/2026 4:49:29 PM,Desktop,LC - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/86258,,1001646043, , ,ZMW,1,57090.80078125,9134.5302734375,0,66225.328125,0,0,0,0,0,0,No,SIAO 25- 61669; Shoprite - Solwezi; 2890; 1198145390.0
INM0076152,1/10/2026 4:49:29 PM,Desktop,LC - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/86272,,1001646043, , ,ZMW,1,1165.52001953125,186.479995727539,0,1352,0,0,0,0,0,0,No,SIAO 25- 61700; Shoprite - The Park Chingola; 37954; 1198335498.0
INM0076166,1/10/2026 4:49:29 PM,Desktop,UL - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/86286,,1001646043, , ,ZMW,1,863.309997558594,138.130004882813,0,1001.44000244141,0,0,0,0,0,0,No,SIAO 25- 61721; Shoprite - The Park Chingola; 37954; 1198434100.0
INM0076171,1/10/2026 4:49:29 PM,Desktop,UL - Choppies Supermarkets,SDC0010022038,INV0010022038/86291,,, , ,ZMW,1,22549.98046875,3607.97998046875,0,26157.9609375,0,0,0,0,0,0,No,SIAO 25- 61726; Choppies - Dola Hill; ; 3043120002807.0
INM0076178,1/10/2026 4:49:29 PM,Desktop,Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/86298,,1001646043, , ,ZMW,1,10137.9599609375,1622.06994628906,0,11760.0302734375,0,0,0,0,0,0,No,SIAO 25- 61734; Shoprite - Mukuba Mall; 84723; 1198234172.0
INM0076187,1/10/2026 4:49:29 PM,Desktop,LC - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/86307,,1001646043, , ,ZMW,1,2647.71997070313,423.640014648438,0,3071.36010742188,0,0,0,0,0,0,No,SIAO 25- 61744; Shoprite - Mukuba Mall; 84723; 1198239846.0
INM0076188,1/10/2026 4:49:29 PM,Desktop,LC - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/86308,,1001646043, , ,ZMW,1,733.030029296875,117.290000915527,0,850.320007324219,0,0,0,0,0,0,No,SIAO 25- 61745; Shoprite - Jacaranda; 31097; 1198238715.0
INM0076201,1/10/2026 4:49:29 PM,Desktop,UL - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/86321,,1001646043, , ,ZMW,1,17494.109375,2799.06005859375,0,20293.169921875,0,0,0,0,0,0,No,SIAO 25- 61759; Shoprite - Ndola; 2816; 1198434767.0
INM0076202,1/10/2026 4:49:29 PM,Desktop,LC - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/86322,,1001646043, , ,ZMW,1,737.859985351563,118.059997558594,0,855.919982910156,0,0,0,0,0,0,No,SIAO 25- 61760; Shoprite - Ndola; 2816; 1198239620.0
INM0075685,1/6/2026 5:11:30 PM,Desktop,Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85836,,1001646043, , ,ZMW,1,2560.32006835938,409.649993896484,0,2969.96997070313,0,0,0,0,0,0,Yes,SIAO 25- 61295; Shoprite - Kabwe; 2824; 1198015381.0
INM0075695,1/6/2026 8:31:48 PM,Desktop,Choppies Supermarkets (GR),SDC0010022038,INV0010022038/85639,,1003084829, , ,ZMW,1,6018.31982421875,962.929992675781,0,6981.25,0,0,0,0,0,0,No,SI 25- 2825; Choppies - Mufulira 1; ; 3007120001740.0
INM0075724,1/6/2026 8:31:48 PM,Desktop,UL - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85637,,1001646043, , ,ZMW,1,8153.31005859375,1304.53002929688,0,9457.83984375,0,0,0,0,0,0,No,SIAO 25- 61298; Shoprite - Chililabombwe; 64824; 1198017902.0
INM0075727,1/6/2026 8:31:48 PM,Desktop,LC - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85668,,1001646043, , ,ZMW,1,792.890014648438,126.860000610352,0,919.75,0,0,0,0,0,0,No,SIAO 25- 61304; Shoprite - The Park Chingola; 37954; 1197891671.0
INM0075736,1/6/2026 8:31:48 PM,Desktop,Wow Hyper Mart Ltd,SDC0010022038,INV0010022038/85676,,, , ,ZMW,1,4592.25,734.780029296875,0,5327.02978515625,0,0,0,0,0,0,No,SIAO 25- 61319; Non MT Customer; ; 
INM0075766,1/7/2026 12:20:04 PM,Desktop,Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85873,,1001646043, , ,ZMW,1,18755.119140625,3000.80004882813,0,21755.919921875,0,0,0,0,0,0,No,SIAO 25- 61342; Shoprite - Ndola; 2816; 1198016633
INM0075778,1/7/2026 12:20:04 PM,Desktop,LC - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85860,,1001646043, , ,ZMW,1,101718.796875,16275.009765625,0,117993.8125,0,0,0,0,0,0,No,SIAO 25- 61398; Shoprite - Kitwe; 2832; 1197999501
INM0075780,1/7/2026 4:52:23 PM,Desktop,Choppies Supermarkets (GR),SDC0010022038,INV0010022038/85875,,1003084829, , ,ZMW,1,19825.009765625,2611.9599609375,0,22436.970703125,0,0,0,0,0,0,No,SI 25- 2834; Choppies - Chimwemwe; ; 3014120001690.0
INM0075807,1/7/2026 4:56:41 PM,Desktop,RB - Lupharm Health Aid Ltd,SDC0010022038,INV0010022038/85904,,2002004303, , ,ZMW,1,942.239990234375,150.759994506836,0,1093,0,0,0,0,0,0,Yes,SIAO 25- 61359; Non MT Customer; ; 
INM0075808,1/7/2026 4:56:41 PM,Desktop,Karibu Pharmaceuticals,SDC0010022038,INV0010022038/85900,,1002202878, , ,ZMW,1,5931,948.960021972656,0,6879.9599609375,0,0,0,0,0,0,Yes,SIAO 25- 61360; Non MT Customer; ; OFF KATUNJILA ROAD
INM0075812,1/7/2026 4:56:41 PM,Desktop,LC - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85910,,1001646043, , ,ZMW,1,2184.89990234375,349.579986572266,0,2534.47998046875,0,0,0,0,0,0,Yes,SIAO 25- 61364; Shoprite - Livingstone; 2840; 1198075136
INM0075829,1/7/2026 4:56:41 PM,Desktop,LC - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85921,,1001646043, , ,ZMW,1,9806.849609375,1569.08996582031,0,11375.9404296875,0,0,0,0,0,0,Yes,SIAO 25- 61381; Shoprite - Mazabuka; 2939; 1198054408
INM0075680,1/6/2026 5:11:30 PM,Desktop,LC - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85822,,1001646043, , ,ZMW,1,981.97998046875,157.119995117188,0,1139.09997558594,0,0,0,0,0,0,Yes,SIAO 25- 61287; Shoprite - Kabwe; 2824; 1197778101.0
INM0075707,1/6/2026 8:31:48 PM,Desktop,Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85640,,1001646043, , ,ZMW,1,3885.14990234375,621.619995117188,0,4506.77001953125,0,0,0,0,0,0,No,SIAO 25- 61153; Shoprite - Jacaranda; 31097; 1198016123.0
INM0075711,1/6/2026 8:31:48 PM,Desktop,Atheneon Engineering (Kitwe),SDC0010022038,INV0010022038/85654,,1001635052, , ,ZMW,1,121466,19434.560546875,0,140900.5625,0,0,0,0,0,0,No,SIAO 25- 61160; Non MT Customer; ; 
INM0075714,1/6/2026 8:31:48 PM,Desktop,Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85656,,1001646043, , ,ZMW,1,3334.65991210938,533.539978027344,0,3868.19995117188,0,0,0,0,0,0,No,SIAO 25- 61251; Shoprite - Chingola; 2866; 1198015736.0
INM0075716,1/6/2026 8:31:48 PM,Desktop,LC - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85658,,1001646043, , ,ZMW,1,422.410003662109,67.5899963378906,0,490,0,0,0,0,0,0,No,SIAO 25- 61260; Shoprite - Chingola; 2866; 1198017224.0
INM0075723,1/6/2026 8:31:48 PM,Desktop,LC - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85665,,1001646043, , ,ZMW,1,6557.2001953125,1049.15002441406,0,7606.35009765625,0,0,0,0,0,0,No,SIAO 25- 61293; Shoprite - Chililabombwe; 64824; 1197768926.0
INM0075745,1/7/2026 8:49:32 AM,Desktop,RB - Monze Home Mart Investment Ltd,SDC0010022038,INV0010022038/85685,,2003303216, , ,ZMW,0,50657.01953125,8105.18017578125,0,58762.19921875,0,0,0,0,0,0,No,SIAO 25- 61317; Non MT Customer; ; 
INM0075784,1/7/2026 4:56:41 PM,Desktop,Choppies Supermarkets (GR),SDC0010022038,INV0010022038/85879,,1003084829, , ,ZMW,1,25994,4159.009765625,0,30153.009765625,0,0,0,0,0,0,Yes,SI 25- 2831; Choppies - Twikatane; ; 3018
INM0075816,1/7/2026 4:56:41 PM,Desktop,LC - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85914,,1001646043, , ,ZMW,1,9806.849609375,1569.08996582031,0,11375.9404296875,0,0,0,0,0,0,Yes,SIAO 25- 61368; Shoprite - Livingstone; 2840; 1198054214
INM0075821,1/7/2026 4:56:41 PM,Desktop,Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85913,,1001646043, , ,ZMW,1,12029.7998046875,1924.76000976563,0,13954.5595703125,0,0,0,0,0,0,Yes,SIAO 25- 61373; Shoprite - Livingstone; 2840; 1198015845
INM0075830,1/7/2026 4:56:41 PM,Desktop,LC - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85928,,1001646043, , ,ZMW,1,9806.849609375,1569.08996582031,0,11375.9404296875,0,0,0,0,0,0,Yes,SIAO 25- 61382; Shoprite - Chirundu; 35766; 1198054413
INM0075869,1/8/2026 9:19:25 AM,Desktop,RB - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85964,,1001646043, , ,ZMW,0,107700.03125,17232,0,124932.03125,0,0,0,0,0,0,No,SIAO 25- 61430; Shoprite - Waterfalls; 34922; 1198272033.0
INM0075383,1/5/2026 7:16:09 PM,Desktop,LC - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85301,,1001646043, , ,ZMW,1,4369.7998046875,699.169982910156,0,5068.97021484375,0,0,0,0,0,0,No,SIAO 25- 60940; Shoprite - Chimwemwe; 31364; 1197776968.0
INM0075384,1/5/2026 7:16:09 PM,Desktop,LC - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85302,,1001646043, , ,ZMW,1,9806.849609375,1569.08996582031,0,11375.9404296875,0,0,0,0,0,0,No,SIAO 25- 60941; Shoprite - Mukuba Mall; 84723; 1198052877.0
INM0075415,1/5/2026 7:16:09 PM,Desktop,RB - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85331,,1001646043, , ,ZMW,1,11908.5302734375,1905.35998535156,0,13813.8896484375,0,0,0,0,0,0,No,SIAO 25- 61005; Shoprite - Jacaranda; 31097; 1198016177.0
INM0075416,1/5/2026 7:16:09 PM,Desktop,RB - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85332,,1001646043, , ,ZMW,1,10141.7099609375,1622.67004394531,0,11764.3798828125,0,0,0,0,0,0,No,SIAO 25- 61006; Shoprite - Jacaranda; 31097; 1198016178.0
INM0075430,1/6/2026 8:33:53 AM,Desktop,RB - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85352,,1001646043, , ,ZMW,0,27115.689453125,3771.15991210938,0,30886.849609375,0,0,0,0,0,0,No,SIAO 25- 60757; Shoprite - Munali; 39875; 1198018728.0
INM0075465,1/6/2026 8:33:53 AM,Desktop,RB - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85426,,1001646043, , ,ZMW,0,967.929992675781,154.869995117188,0,1122.80004882813,0,0,0,0,0,0,No,SIAO 25- 60837; Shoprite - Chilenje; 2963; 1198010920.0
INM0075466,1/6/2026 8:33:53 AM,Desktop,RB - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85427,,1001646043, , ,ZMW,0,3296.61010742188,527.450012207031,0,3824.06005859375,0,0,0,0,0,0,No,SIAO 25- 60838; Shoprite - Mini Mungwi; G604; 1198018543.0
INM0075480,1/6/2026 8:33:53 AM,Desktop,RB - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85454,,1001646043, , ,ZMW,0,21302.6796875,3408.40991210938,0,24711.08984375,0,0,0,0,0,0,No,SIAO 25- 60877; Shoprite - MosiOaTunya; 55615; 1198018035.0
INM0075497,1/6/2026 10:35:05 AM,Desktop,Ruida Venutres Ltd,SDC0010022038,INV0010022038/85585,,2002444016, , ,ZMW,1,13112.099609375,2097.93994140625,0,15210.0400390625,0,0,0,0,0,0,No,SIAO 25- 61086; Non MT Customer; ; 
INM0075510,1/6/2026 10:35:05 AM,Desktop,Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85598,,1001646043, , ,ZMW,1,1114.75,178.350006103516,0,1293.09997558594,0,0,0,0,0,0,No,SIAO 25- 61099; Shoprite - Mufulira; 2858.0; 1198016329
INM0075511,1/6/2026 10:35:05 AM,Desktop,Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85599,,1001646043, , ,ZMW,1,327.049987792969,52.3300018310547,0,379.380004882813,0,0,0,0,0,0,No,SIAO 25- 61100; Shoprite - Ndola; 2816.0; 1198016630
INM0075533,1/6/2026 11:49:14 AM,Desktop,UL - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85621,,1001646043, , ,ZMW,1,201.720001220703,32.2799987792969,0,234,0,0,0,0,0,0,Yes,SIAO 25- 61128; CHIPATA; 2913; 1198016527
INM0076197,1/10/2026 4:49:29 PM,Desktop,UL - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/86317,,1001646043, , ,ZMW,1,53108,8497.26953125,0,61605.26953125,0,0,0,0,0,0,No,SIAO 25- 61755; Shoprite - Ndola; 2816; 1198028524.0
INM0076217,1/12/2026 8:26:29 AM,Desktop,Choppies Supermarkets (GR),SDC0010022038,INV0010022038/86337,,1003084829, , ,ZMW,1,8006.8701171875,1281.09997558594,0,9287.9697265625,0,0,0,0,0,0,Yes,SI 25- 2853; Choppies - Obama; ; 2473.0
INM0076226,1/12/2026 8:26:29 AM,Desktop,LC - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/86346,,1001646043, , ,ZMW,1,18782.80078125,3005.23999023438,0,21788.0390625,0,0,0,0,0,0,Yes,SIAO 25- 61680; Shoprite - Cosmopolitan Mall; 96948.0; 1198132640.0
INM0076249,1/12/2026 10:15:00 AM,Desktop,LC - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/86377,,1001646043, , ,ZMW,1,1320,0,0,1320,0,0,0,0,0,0,No,SIAO 25- 61775; Shoprite - Roan Mall; 34906; 1198238068.0
INM0076262,1/12/2026 10:15:00 AM,Desktop,Baxter Medical Supplies - Kitwe,SDC0010022038,INV0010022038/86386,,2971771191, , ,ZMW,1,13189,2110.23999023438,0,15299.240234375,0,0,0,0,0,0,No,SIAO 25- 61806; Non MT Customer; ; 
INM0076297,1/12/2026 11:39:20 AM,Desktop,UL - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/86421,,1001646043, , ,ZMW,1,2004.91003417969,320.790008544922,0,2325.69995117188,0,0,0,0,0,0,Yes,SIAO 25- 61958; MAZABUKA; 2939; 1198335472
INM0076304,1/12/2026 11:39:20 AM,Desktop,UL - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/86428,,1001646043, , ,ZMW,1,1691.60998535156,270.660003662109,0,1962.27001953125,0,0,0,0,0,0,Yes,SIAO 25- 61992; KASAMA; 2989; 1198334984
INM0076306,1/12/2026 11:39:20 AM,Desktop,UL - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/86430,,1001646043, , ,ZMW,1,1523.51000976563,243.759994506836,0,1767.27001953125,0,0,0,0,0,0,Yes,SIAO 25- 62001; KASAMA; 2989; 1198434738
INM0076336,1/12/2026 12:50:32 PM,Desktop,RB - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/86460,,1001646043, , ,ZMW,1,67271.5625,10763.4296875,0,78034.9921875,0,0,0,0,0,0,No,SIAO 25- 62046; Shoprite - Mufulira; 2858; 1198579688.0
INM0076338,1/12/2026 12:50:32 PM,Desktop,RB - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/86462,,1001646043, , ,ZMW,1,60725.19921875,9716.0400390625,0,70441.2421875,0,0,0,0,0,0,No,SIAO 25- 62053; Shoprite - Solwezi; 2890; 1198579197.0
INM0076361,1/12/2026 3:14:33 PM,Desktop,UL - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/86490,,1001646043, , ,ZMW,1,894.109985351563,143.050003051758,0,1037.16003417969,0,0,0,0,0,0,Yes,SIAO 25- 62073; MEGASAVE LUSAKA; 5903; 1198239487
INM0076363,1/12/2026 3:14:33 PM,Desktop,UL - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/86478,,1001646043, , ,ZMW,1,829.349975585938,132.690002441406,0,962.039978027344,0,0,0,0,0,0,Yes,SIAO 25- 62081; KITWE; 2832; 1198539385
INM0076215,1/10/2026 4:49:29 PM,Desktop,Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/86324,,1001646043, , ,ZMW,1,1560.68994140625,249.710006713867,0,1810.40002441406,0,0,0,0,0,0,No,SIAO 25- 61773; Shoprite - Kafubu Mall; 37946; 1198219670.0
INM0076245,1/12/2026 9:31:13 AM,Desktop,UL - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/86365,,1001646043, , ,ZMW,1,1129.56994628906,180.729995727539,0,1310.30004882813,0,0,0,0,0,0,Yes,SIAO 25- 61814; MOSI-OA-TUNYA; 55615; 1198336449
INM0076254,1/12/2026 10:15:00 AM,Desktop,UL - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/86382,,1001646043, , ,ZMW,1,1540.88000488281,246.539993286133,0,1787.42004394531,0,0,0,0,0,0,No,SIAO 25- 61780; Shoprite - Roan Mall; 34906; 1198336856.0
INM0076265,1/12/2026 10:15:00 AM,Desktop,LC - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/86389,,1001646043, , ,ZMW,1,3291.7099609375,526.690002441406,0,3818.39990234375,0,0,0,0,0,0,No,SIAO 25- 61819; Shoprite - Roan Mall; 34906; 1198238085.0
INM0076273,1/12/2026 10:15:00 AM,Desktop,RB - Pick N Pay,SDC0010022038,INV0010022038/86397,,1001978325, , ,ZMW,1,29684.7109375,4501.77978515625,0,34186.48828125,0,0,0,0,0,0,No,SIAO 25- 61898; PNP - Kapiji Solwezi; ZC27; 4762220018.0
INM0076279,1/12/2026 11:39:20 AM,Desktop,UL - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/86403,,1001646043, , ,ZMW,1,5831.2099609375,932.989990234375,0,6764.2001953125,0,0,0,0,0,0,Yes,SIAO 25- 61855; MINI MUNGWI; G604; 1198541713
INM0076288,1/12/2026 11:39:20 AM,Desktop,UL - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/86412,,1001646043, , ,ZMW,1,649.049987792969,103.849998474121,0,752.900024414063,0,0,0,0,0,0,Yes,SIAO 25- 61895; CHIPATA; 2913; 1198539645
INM0076313,1/12/2026 11:39:20 AM,Desktop,UL - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/86437,,1001646043, , ,ZMW,1,4301.68994140625,688.280029296875,0,4989.97021484375,0,0,0,0,0,0,Yes,SIAO 25- 62017; BAROTSE MALL; 84799; 1198337107
INM0076322,1/12/2026 12:50:32 PM,Desktop,UL - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/86446,,1001646043, , ,ZMW,1,4897.64990234375,783.630004882813,0,5681.27978515625,0,0,0,0,0,0,No,SIAO 25- 61949; Shoprite - Solwezi City Mall; 64832; 1198541093.0
INM0076347,1/12/2026 3:14:33 PM,Desktop,UL - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/86476,,1001646043, , ,ZMW,1,829.349975585938,132.690002441406,0,962.039978027344,0,0,0,0,0,0,Yes,SIAO 25- 62031; KITWE; 2832; 1198434899
INM0076356,1/12/2026 3:14:33 PM,Desktop,UL - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/86477,,1001646043, , ,ZMW,1,201.720001220703,32.2799987792969,0,234,0,0,0,0,0,0,Yes,SIAO 25- 62056; KASAMA; 2989; 1198239628
INM0076381,1/12/2026 3:14:33 PM,Desktop,UL - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/86469,,1001646043, , ,ZMW,1,881.900024414063,141.100006103516,0,1023,0,0,0,0,0,0,Yes,SIAO 25- 62115; THE PARK CHINGOLA; 37954; 1198240169
INM0076769,1/13/2026 10:54:41 AM,Desktop,Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/86890,,1001646043, , ,ZMW,1,1608.43994140625,257.350006103516,0,1865.7900390625,0,0,0,0,0,0,No,SIAO 25- 62328; Shoprite - Kitwe; 2832; 1198538690
INM0076815,1/13/2026 11:44:21 AM,Desktop,Cheers Distribution Centre (Future Ventures Ltd),SDC0010022038,INV0010022038/86938,,1001999710, , ,ZMW,1,455.179992675781,72.8199996948242,0,528,0,0,0,0,0,0,Yes,SIAO 25- 62480; Kabwata; ; 
